"”Tetapi, kan , semua survei mengatakan mayoritas masyarakat menolak perubahan konstitusi",neutral
biar tidak salah tafsir . ruang ? tanya saja . kamu ini homo atau sudah tidak bisa mengacung ? ,negative
tidak pantas dipercaya ,negative
Upaya untuk meningkatkan kembali kepercayaan publik terhadap kinerja polhukam itu masih dimungkinkan sepanjang ada dinamika kebijakan politik yang berubah,neutral
kita reservasi untuk acara ulang tahun . pemesanan nya mudah bisa via telepon tanpa harus uang muka dulu . tempat nya nyaman untuk dewasa maupun anak-anak . ada kolam ikan nya dan kalau malam suasana nya lebih romantis saja . menu makanan banyak harga variatif . pelayanan bagus . rasa makanan juga enak .      ,positive
"kalau kalian tidak memusuhi pancasila , pada saat panglima itu memutuskan hubungan , kalian tidak mungkin bicara seperti itu wahai para politik pdip . ",negative
"Herzaky menuturkan, sejak pandemi Covid-19 merebak, Ketua Umum Partai Demokrat telah memberi contoh dan menginstruksikan kepada seluruh kader untuk membantu rakyat dengan cara dan kapasitasnya masing-masing",positive
"Saat dihubungi, Deputi V Kantor Staf Presiden (KSP) Bidang Politik, Hukum, Keamanan, dan HAM Jaleswari Pramodhawardani mengatakan, pemerintah akan berupaya terus memperbaiki substantif aspek-aspek kebijakan pemerintah selain juga akan terus memperkuat komunikasi kepada publik atas capaian positif pemerintah",positive
suasana restoran nyaman rasa makanan enak dengan harga yang menengah menu bervariasi cocok untuk suasana pertemuan bersama teman atau keluarga ,positive
Para Koruptor dan Kode-kodenya dalam Beraksi,negative
"iga bakar nya manis , tidak ada pedas-pedas nya , walaupun ditambah cabe tetap masih tidak enak , dan tempat parkir nya susah .",negative
"makan siang yang kepepet ya di sini saja , haha tapi yang paling enak beer float nya mantap banget . selamat makan .   ",positive
tempat minum kopi tengah kota bandung di braga menyajikan suasana yang nyaman minuman kopi bervariasi cocok untuk bersantai    ,positive
Hampir semua parpol menginginkan posisi di kementerian yang memiliki dana dan program strategis yang berkaitan langsung dengan publik,positive
"Misalnya percakapan mengenai daftar pemilih tetap (6 persen), pemilih dan pendidikan politik (6 persen), masa jabatan penyelenggara (5 persen), politik uang (4 persen), dan jadwal pemilu (3 persen)",neutral
masih belum bisa paket yellow nya minimal      ,neutral
tempat nya nyaman . rasanya enak . harga nya juga saat . kambing nya tidak bau . pokok nya recomend buat pecinta kuliner kambing .     ,positive
ketika berkunjung ke kota bandung boleh disempatkan untuk singgah makan siang di resto yang cukup unik ini . siang itu saya dengan teman-teman mampir ke sebuah resto bernama alas daun . menuju ke belakang kita dihadirkan oleh banyak variasi menu yang sangat beragam dan pasti nya menu yang disajikan adalah santapan sunda . satu hal fantastis yang bisa dilihat adalah pilihan sambal yang melimpah . ,positive
pilihan cerdas prabowo : sang patriot parahyangan yang sudah khatam menghadapi china mayor jenderal tni purn . sudrajat adalah mantan duta besar ri untuk china selama 4 tahun .       ,neutral
Parpol Gencar Jajaki Capres Potensial,positive
"kopi di morning glory ini salah satu yang terbaik di kota bandung . selain menyediakan kopi espreso , di sini juga menyediakan kopi chemex v90 dan sebagai nya untuk merasakan kopi priangan yang memiliki rasa fruity . untuk yang suka dengan kopi manis , caramel machiatto nya berasa segar dengan kombinasi karamel manis dengan kopi espresso nya . kalau buat makan , biasanya saya makan chicken bowl . cocok .",positive
"pantas saja demokrat dukung demiz - saikhu untuk jawa barat , rupanya ambisi cikeas menjadih dinasti pada demokrat , mulai dari drama dia sby di depan kebah melengserkan au dari ketum dan menyingkirkan loyalis au dari demokrat agar capres demokrat tetap dari dinasti cikeas grinningfacewithsweat grinningfacewithsweat clappinghands clappinghands      ",negative
"mie nya enak dengan daging cincang yang lembut . sayang kadang kalau lagi penuh , menunggu mengantar nya cukup lama . tapi sepadan sih dengan rasa yang didapatkan .   ",positive
"lu ada masalah apa sih sama orang arab ? rasis benar ya lu ? dari kemarin-kemarin gue tidak pernah bahas agama , ras , suku atau bangsa lho ya ? idiot .       ",negative
"karena tidak disertai nomor rekening , sumbangan dikirim via jne , tiki atau menggunakan kurir pengantaran yang lain . ",neutral
"Selama ini, pemerintah dinilai jauh dari kelompok Islam sekalipun sudah ada sejumlah tokoh yang menempati posisi strategis",negative
"anjing ! bicara soal bhineka , soal toleransi , tapi waktu umat islam papua sedang salat ied dan diserang dua tahun lalu kalian diam . masih mau bilang kalian toleransi ! fuck toleran . kasih naik status sok toleran , sok benci radikalisme",negative
"suasana teduh dan nyaman di tengah resto ada kolam ikan dengan ikan-ikan koi yang besar , terdapat makanan barat , european and sundanese food ",positive
"Namun, petugas penghubung Partai Kebangkitan Bangsa, Muadz Amsyari, mengatakan, kesulitan penginputan data pengurus dan kantor karena harus manual satu per satu",negative
jika anda habis berjalan kaki dari cikapundung anda bisa mampir ke kafe ini tempat nya percis di samping jalan braga . bagi anda yang membawa kendaraan roda 4 akan sangat sulit mencari parkir di jam-jam tertentu . menu yang ditawarkan di tempat ini adalah menu steak masakan eropa . keistimewaan di kafe ini adalah menu steak dan olahan yang berbahan dasar daging .  ,positive
toyota mengeluarkan produk terbaru nya .       ,neutral
"Gejala tersebut, kata Zainal, sangat mungkin makin kuat menjelang 2024 karena banyaknya elite parpol di kabinet Jokowi",neutral
"resto yang menawarkan makanan dengan rasa yang di atas rata-rata namun harga nya di bawah rata-rata , cocok untuk bersantai dan pasangan muda , ataupun kumpul-kumpul dengan kawan-kawan , pemandangan yang sangat bagus , jangan lupa untuk reservasi ",positive
ganjal perut saat ingin makan cepat . lokasi makanan cepat saji kfc di sini sangat strategis . harga samalah dengan outlet lai nya . cocok buat yang mau makan cepat dan bawa anak-anak .      ,positive
dpp pusat demokrat pusat menyatakan dengan resmi mendukung kembali lukmen jilid ii menjadi pasangan gubernur pro . papua masa bhakti 2018 - 2023       ,neutral
"Terbaru, dorongan tersebut muncul dalam Rapat Koordinasi Daerah DPD Gerindra Sulawesi Selatan pada Sabtu (9/10/2010)",neutral
"dulu nama hotel nya bilique . restoran nya balcony , yang paling saya ingat sop buntut dan nasi tutug nya . tempat makan nya tersedia pribadi room dan menu nya enak dan berkualitas membuat ingin kembali berkunjung .",positive
"Tahun 2024 dianggap sebagai momentum yang tepat untuk mengulang kemenangan Golkar 20 tahun sebelumnya, yakni pada 2004",positive
"Kedua, pentingnya mengedepankan keberlangsungan dengan apa yang sudah dilakukan oleh Bung Karno, Megawati, dan Joko Widodo",neutral
"tempat makanan masakan sunda yang paling enak-enak dan memiliki keragaman makanan yang banyak dan minuman-minuman segar yang bervariasi dengan harga yang sangat murah dibanding dengan tempat makan sejenis nya , saya ke tempat ini tidak pernah bosan dikarenakan juga suasana tempat yang nyaman dengan meja dan kursi dari kayu . ",positive
"jokowi dulu diusung sesapian juga , tapi untung bisa kerja , nah pada zaman sebeye ini juga kita bisa melihat asli nya fpi hti fui bangjapra pks itu beda dan saling berlawanan , walau sama-sama ekstrim dan mengganggu hidup orang   ",negative
"elit-elit di jakarta tidak suka dengan prabowo , memang gue pikirin    ",negative
"beli buku di tokopedia cuma sekali doang , setelah itu belum pernah lagi , takut kena barang palsu lagi .      ",negative
"menyesal dulu tidak mendengar kata-kata ibu , maaf mah ",negative
Memenuhi ekspektasi publik menjadi penting untuk menjaga stabilitas menjelang tahun politik yang datang pada 2022,positive
"Dalam hal itu, Prabowo membutuhkan saran dari para senior",positive
"siang bolong begini , asyik nya ikutan tebakantsel     ",positive
"saya sering pergi ke kampung daun setiap kali keluarga saya pergi ke bandung . restoran ini selalu ramai bahkan pada hari-hari biasa . jadi , kalau mau makan di sini , sebaiknya jangan pada saat perut lapar karena kita harus antre mengambil nomor di resepsionis untuk mendapatkan meja dan antri nya lumayan lama bisa sampai 1 jam karena kebanyakan tamu-tamu nya bersantai-santai di meja masing-masing .     ",positive
”Agar agenda-agenda strategis nasional yang menjadi prioritas kita bersama betul-betul bisa kita pastikan terselenggara dengan baik,positive
Juga kemampuan untuk memilih kandidat capres yang potensial menang,positive
Tidak banyak,neutral
"Yunarto melanjutkan, berdasarkan catatan-catatan tersebut, naif jika dikatakan pernyataan Jokowi tidak terasosiasi dengan dukungannya terhadap Ganjar",neutral
Harus cepat,neutral
"sistem pelayanan di cost telah berubah menjadi sistem mandiri sel - pelayanan . harga makanan juga mengalamai kenaikan dengan porsi yang sama besar . walau harga tetap oke dan tidak dikategorikan mahal , namun kepuasan secra rata-rata yang saya terima menurun dibanding sebelum sistem berubah . ",positive
"ngaco lu , lgbt itu penyakit yang harus di musnahkan bukan nya dirangkul . kalau anak cucu lu lgbt mau lu rangkul atau lu sembuhkan ? mikir dong       ",negative
cari harta karun leluhur nya si di gunung huaguo .     ,neutral
"Politisi Partai Demokrasi Indonesia Perjuangan (PDI-P) itu berharap aparat keamanan dan aparatur pemerintahan mampu merangkul rakyat, dan dekat dengan rakyat, sehingga bisa bersama-sama menciptakan keamanan dan kedamaian di Papua ataupun Papua Barat",positive
"nyobain yang di pvj , pesan crab pasta . agak amis , pas datang spageti nya dingin terus minta tolong dihangatkan lagi . kayak nya kalau siang perlu menyalakan lilin karena kemarin pas kebagian banyak lalat . es lychee tea enak , cuma es nya kurang banyak sedikit lagi . harga ? untuk spaghetti kisaran 70ribuan , sedangkan ice lychee tea sekitar 30 rban     ",positive
"salah satu tmp makanan vietnam yang saya suka . pro nya enak , saya suka yang isis daging . kopi vietnam nya pun tidak mengecewakan dengan harga yang bersahabat . sangat direkomendasikan .   ",positive
"”Banyak orang yang dikenal atau populer, tetapi tidak dipilih karena kakinya tidak menyentuh tanah",negative
"”Dengan cara ini, kami bisa mendapatkan dua kelompok sekaligus",neutral
"Oleh karena itu, ketika dua hari ini ramai diperbincangkan di media sosial mengenai Ketua DPR yang sedang menanam padi di sawah, di tengah suasana hujan, berbagai tanggapan lantas muncul",neutral
"bongkar habis saja pak , dia kalau wakil nya kena apalagi dia . dia pasti melakukan korupsi juga itu pak .     ",negative
"Oleh karena itu, dinamika kebijakan pemerintah terhadap dua isu ini akan memengaruhi persepsi publik di bidang polhukam",neutral
makana nya enak semua sih . tempat nya juga asik nyaman bersih juga . pas buat berkumpul . pelayan nya juga ramah      ,positive
"Ke depan, dalam strategi pemenangan pemilu, ”komandan lapangan” yang akan diterjunkan PDI-P adalah anak-anak muda ini",positive
"kopi panas dan dingin nya enak . biarpun enggak pakai ac , tapi kok ya asyik-asyik aja . banyak mhssw yang nongkrong karena harga nya relatif terjangkau kantong . makanan nya enak untuk harga yang dibayar . ",positive
"Menurut Zulkifli, amendemen konstitusi di masa sekarang lebih sulit dibandingkan dengan periode sebelumnya",negative
"”Dari sudut pandang partai, sukarelawan memang aset",neutral
"Rekam jejak koalisi hasil Pemilu 2019, misalnya, partai politik yang sebelumnya ”berseberangan” dalam pilihan politik di pemilihan presiden, ketika kalah ujung-ujungnya juga bergabung dalam pemerintahan",neutral
kumpulan preman bersorban ketua nya saja buronan polisi .      ,negative
"pelayanan nya sangat ramah dan informative menjelaskan setiap menu dengan detail , makanan disajikan dengan baik serta suasana restoran yang apik dan alunan lagu yang asyik . kami sangat menikmati keseluruhan atmosfir dari restoran ini    ",positive
"Walaupun pandemi, pemerintah tetap dapat menyelesaikan UU Cipta Kerja dengan harapan regulasi tersebut dapat meningkatkan lapangan kerja",positive
"Secara terpisah, anggota Komisi III DPR dari Fraksi Golkar, Supriansa, mengatakan, hasil survei itu menjadi bahan pendorong bagi semua pihak, termasuk parpol pendukung koalisi pemerintah, agar memastikan perbaikan kinerja pemerintah",positive
orang pribumi itu pendek berkulit hitam .      ,negative
Apakah itu menjadi penanda sang ”kuda hitam” mulai mengepakkan sayapnya? Biarlah waktu yang berbicara,neutral
Keadaan ini dikhawatirkan akan memicu ketidakpercayaan publik sehingga berpotensi pada peningkatan golput di pemilu,negative
"untuk mendapatkan pemandangan yang bagus dengan cahaya lampu warna warni , sebaiknya pada malam hari . karena memiliki latar belakang pemandangan kota pasupati fly over yang merupakan ikon nya dari kota bandung . untuk menu makanan nya cukup banyak dan bervariasi .      ",positive
baik   ,positive
"Wakil Sekjen Partai Demokrat Renanda Bachtar mengatakan, secara logika politik, partainya akan lebih mudah berkoalisi dengan PKS karena selama ini sama-sama berada di luar pemerintahan",positive
Masyarakat yang melihat situasi ini tentu akan berpandangan ada sesuatu yang tidak sesuai dengan aturan main yang semestinya,neutral
rasa mie nya manis meskipu sudah pilih yang asin hehe . harga nya lumayan mahal buat semangkuk mi porsi besar spesial dengan kuah bakso pangsit babat dan juga pangsit goreng 96 ribu . tapi setimpallah karena nama besar memang mahal bayar nya      ,positive
"Jika sebelumnya Golkar berorientasi pada pileg, dalam Pemilu 2024, kini pemenangan pemilu diorientasikan pada tiga pemilu sekaligus",neutral
tidak benci    ,positive
bakmi nya enak . ditambah daging rica2 nya super mantap . rasanya sih pedas-pedas tapi nikmat . makan satu berasa kurang deh . terus menambah sambel nya jangan kebanyakan . pedas soal nya . mantap   ,positive
Kalau memang pimpinan sudah memutuskan itu tentu kabar baik,positive
"encel s storage sebuah tempat berkumpul yang nyaman , tempat nya di tengah kota dan menu makanan nya yang luar biasa . cocok buat santai bersama teman , sekali datang pasti akan terkesan . yuk ke naripan 30 . patut dicoba .",positive
"kericuhan yang terjadi pengujung debat kedua pilgub jabar pada 14 mei 2018 yang lalu , menimbulkan silang pendapat dari para kontestan debat . ",neutral
"masakan nya enak walau nunggu nya agak lama , steak tenderloin nya enak tidak keras , oreo milkshake nya number one in the world , pelayanan nya juga bagus , harga nya terjangkau . biasa ssaya makan steak tidak habis , berbagi dengan papa / mama saya , kali ini habis .  ",positive
China berhasil menghilangkan kemiskinan hanya dalam satu generasi,positive
Ini terkait dengan legitimasi masyarakat untuk memimpin daerah,neutral
Adapun dua parpol yang berada di luar pemerintahan adalah Partai Demokrat bersama Partai Keadilan Sejahtera,neutral
Apalagi jika caleg itu berangkat dari parpol yang juga pendatang baru di pileg,neutral
"orang nya gede , hitam , bulat seperti gorilla ? tapi suara nya celeng seperti kucing . sudah begitu ngomong mau hancurkan jokowi . dasar gondoruwo pakai lipstick lo  ",negative
"makanan pinggir jalan ini memang layak dicoba , walaupun tempat nya tidak bisa dibilang bersih , tetapi masih punya meja kursi kecil . bubur nya enak , dan pelayanan nya pun ramah . bahkan dia tidak mau menerima kembalian lebih .  ",positive
"Sebab, saya sampaikan program yang ada pada kita bukannya kaku atau mati, melainkan kalau ada masukan yang konstruktif atau terlupakan tentu akan digunakan",positive
"nasi goreng mafia yang terletak di jalan setiabudi kami pilih karena ingin mencari makanan yang cepat . ditambah merupakan salah satu kuliner yang wajib dikunjungi di bandung . saya memilih nasi goreng yang favorit di sini yaitu nasi goreng bandit hingga tingkat kepedasan di level 3 . makanan yang disajikan cukup cepat , namun sayang nya nasi goreng yang saya pesan nasi nya keras , bumbu rempah nya tertutupi .  ",positive
kadang tidak suka ada teman yang mengirim jelekin prabowo sandi .      ,negative
”Untuk menyimbolkan keakraban seorang pemimpin terhadap rakyatnya,positive
Begitu pula pengurus Dewan Pimpinan Cabang PDI-P di kabupaten/kota,neutral
"“Jadi, jangan hanya sifatnya pragmatis untuk kepentingan Pemilu 2024 saja",neutral
malu   ,negative
"Melihat pembelahan yang terus terjadi hingga sekarang, mayoritas responden dari kedua kubu berbeda pilihan capres ini sepakat bahwa kondisi ini sangat mengkhawatirkan jika berlanjut sampai Pemilu 2024 yang akan digelar kurang dari dua tahun lagi",negative
Kondisi berbeda justru muncul pada sosok Prabowo Subianto,neutral
"kami sudah 2 x datang ke sini , pertama datang di sore hari dan yang kedua di siang hari , kedua nya sama bagus nya , tapi lebih asik datang di sore hingga malam hari , suasana romantis dan dingin nya dapat banget . bagus  ",positive
"Hal lainnya ialah penyelesaian masalah teknis di lapangan dalam penyiapan PON XX, seperti pembebasan lahan untuk venue PON",neutral
"woi , indonesia itu bukan milik kamu , kamu tidak pantas hidup di indonesia , cocok nya hidup sama isis , jadi orang tidak usah munafik .      ",negative
"camilan makanan ringan yang telah saya kenal bertahun-tahun sejak mahasiswa . tempat nya yang strategis di sekitar jalan dago dekat taman flexi di dekat dengan beberapa kampus di bandung dan harga nya yang relatif terjangkau membuat kedai ini sangat populer dikalangan mahasiswa di bandung . saya anggap luar biasa selain pelayanan - nya yang 24 jam , dengan harga yang relatif terjangkau . ",positive
Adu Strategi Menuju 2024 Bakal Kian Kencang,neutral
insyaalloh saya hadir pak . di tugu pahlawan sebagai bentuk dukungan mendeklarasikan sudrajat - saekhu beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes,positive
3 opsi pdip untuk pilkada jawa barat usai golkar - demokrat berkoalisi - news  ,neutral
kondisi kelam indonesia menuju pilpres 2019    ,neutral
"Sebab, dengan undang-undang tersebut, korporasi semakin mudah mengeruk dan merusak rumah bersama, bumi Nusantara",negative
"”Targetnya, elektabilitas Cak Imin sama dengan elektabilitas PKB di pemilu,” katanya",neutral
"Namun, tetap saja dibutuhkan prosedur yang benar agar prosesnya bisa efektif dan efisien serta menguntungkan dalam jangka panjang",positive
"Survei Litbang ”Kompas”: Anies, Ganjar, dan Prabowo Menikmati Kenaikan Elektabilitas",positive
"unique kafe at bandung city , indonesia rem ember the oldies moment , beautifull waiters , bagus drink dan food , elegant dan comfort chair , wifi , music , etc unik kafe di bandung , mengingat tempo dulu , pelayan yang menawan , makanan minuman terjangkau , tempat duduk yang nyaman dan betah bersama-bersama , wifi zone , musik , dan lain-lain      ",positive
"self service , ambil yang kamu mau dan suka lalu bayar di kasir . sajian hidangan khas kuliner indonesia dengan rasa yang pas di lidah dan pas di kantong .    ",positive
"ikut resepsi di hotel panghegar , ternyata tuan rumah menghidangkan cara makan di meja di makanan silih berganti dihidangkan . rupanya ada kerjasama dengan restoran maystar , sehingga hidangan dan pelayan nya adalah dari maystar . everything berjalan lancar . hidangan demi hidangan disajikan ke masing-masing meja . apabila ada hidangan yang tersisa , pelayan akan memindahkan ke piring yang lebih kecil sebelum hidangan lainnya muncul . ",positive
"Sebab, mereka ini orang-orang terpilih yang diseleksi dengan ketat dan tidak main-main,” kata Daniel",positive
Momentum kedua adalah pada saat pendaftaran calon presiden dan calon wakil presiden di Pemilihan Umum Presiden 2024,neutral
bosan nya tidak tahu buat apa kantor ini       ,negative
"Sebab, saat ini saja sudah banyak tokoh lain yang mulai mengenalkan diri kepada publik",neutral
kafe ini cocok untuk hang - but anak muda tapi kurang cocok untuk keluarga karena bisa merokok . makanan biasa saja ciri khas kafe . bisa melihat pemandangan pada malam hari .,positive
"menurut saya di tempat ini soerabi nya agak kecil , rasanya standard , tapi mahal . topping nya juga lebih sedikit apabila dibandingkan dengan warung soerabi  ",positive
"dempul - demiz bisa jadi kuda hitam di jawa barat . malah mungkin yang bersaing ketat justru pasangan itu dan sudrajad - syaikhu . kontestasi makin menarik bila pdip usung ridwan kamil , asalkan jeli pilih pasangan , jawa barat mungkin bakal ketat sekali pemirsa .       ",positive
"kuota juga habis terkuras buat melihatkan feeds-feeds yang cuma bikin saya iri , makanan enak-enak yang bikin mau , pokok nya jadi ingin semuanya      ",negative
tidak malas    ,positive
"salah satu restoran yang menjual makanan khas tiongkok favorit saya . terutama bubur nya yang tidak kalah enak , murah dengan porsi yang cukup besar ! makanan lainnya pun enak , dan harga nya cukup terjangkau       ",positive
"biarlah bintang yang berbicara , sangat memuaskan , sukses selalu      ",neutral
"setiap saya kesal melihat parkiran mobil orang gereja menutupi jalan umum selalu saya mikir betapa mereka tidak enak nya juga terganggu jalanan yang sempit setiap sholat jumat ,      ",negative
"Terkait peringkat vaksinasi, dari sisi jumlah orang yang disuntik, capaian vaksinasi Indonesia berada pada peringkat ke-4 dunia dari total 220 negara setelah India, Amerika Serikat, dan Brasil",positive
"Ditambah lagi, hasil survei sejumlah lembaga yang menunjukkan banyak parpol masih di bawah ambang batas parlemen",negative
"acara musik di indosiar benar-benar mengedepankan musik dalam negeri , keren ! ",positive
"kalau buat saya calais itu yang paling enak tambahan popping bule nya , jadi bule nya itu bisa pecah kalau digigit . rasanya enak dan sepertinya tidak ada deh di tempat lain . untuk harga sih standar sama tempat minuman yang lain sekitar 20 30 ribuan     ",positive
"Namun, hanya partai politik yang bisa mengajukan calon presiden",neutral
sate kambing m . hadori ini cukup terkenal di bandung . apabila tidak bisa mengunjungi lokasi di pusat nya . anda bisa juga menemukan sate kambing m . hadori di beberapa tempat makan seperti paskal hypersquare dan the kiosk .      ,positive
"Artinya, menjadi tokoh penting dalam pusaran isu ini dibandingkan dengan nama Joko Widodo yang saat ini menjabat sebagai Presiden RI",neutral
"saat pertama ke sana , meja-meja mulai usang dan juga menu makanan yang tidak begitu bervariatif . namun harga nya tidak bisa dibilang murah , karena seharusnya dengan harga-harga segitu bisa dapat yang lebih baik . terutama saat saya ke toilet , sangat kotor dan berbau tidak sedap :   ",negative
Moeldoko pun berjanji akan menyampaikannya kepada Presiden Joko Widodo,neutral
"hasil keringat mu besok , tidak akan terbuang sia-sia  ",positive
"Dengan demikian, program pembangunan akan berganti ketika ada pergantian kepemimpinan",neutral
"benar-benar ancur negara aing . kabar dari cianjur selatan , para anjing-anjing yang pura-pura gila sudah sampai tanggeung cianjur selatan . dia berencana membunuh ulama tanggeung kiayi h din din tapi alhamdulillah bisa ditangkap .",negative
kehidupan mengajarkan arti sebuah ikhlas dalam kesabaran dalam memaafkan seseorang     ,positive
"kalau ke tempat ini pengen nya mejus terus , stroberi nya merah dan besar . siapa yang tak suka buah segar yang satu ini       ",positive
"Musyawarah Nasional Alim Ulama Partai Persatuan Pembangunan yang berlangsung dua hari, Minggu-Senin (17-18/10/2021), melahirkan lima rekomendasi",neutral
"Guru Besar Kebijakan Publik Universitas Gadjah Mada, Yogyakarta, Wahyudi Kumorotomo, dihubungi dari Jakarta, Rabu (13/7/2022), mengatakan, amanah sebagai menteri perlu disikapi dengan nilai-nilai kenegarawanan",neutral
restoran ini salah satu kegemaran keluarga saya . tempat nya asri . makanan nya pun enak . yang paling saya suka ikan dori nya . pizza nya biasa saja .,positive
"Penulis buku Metamorfosis Sandi Komunikasi Korupsi , Sabir Laluhu, saat dihubungi, Rabu (13/10/2021), menyebutkan, sandi komunikasi korupsi awal mula terbongkar saat kasus suap wisma atlet",negative
sarapan pagi yang menyenangkan di daerah utara bandung sambil menunggu pelayanan kendaraan yang kebetulan tempat nya berseberangan . menu sarapan pagi buy 1 set 1 ini sangat menarik karena selain cukup lezat juga menjadi sangat ekonomis untuk sarapan kami sekeluarga . nasi goreng lezat dan omelet adalah menu yang kami pesan di samping kopi machiato dan green tea serta wafel dan ice cream .       ,positive
"malang sekarang semakin macet , bikin malas pergi ke malang    ",negative
"Pemerintah tidak dapat mengatasi dan menanggulangi sendiri masalah pandemi ini,"" kata Wapres Amin",negative
"""Sejauh ini, respons masyarakat masih bagus",positive
"menurut saya soal rasa tidak istimewa , saus kacang nya juga biasa rasanya . masih ada batagor merk lain dengan harga yang jauh lebih murah namun rasa lebih enak . harga cukup mahal , 5 potong rp . 70 ribu desember 2015 .  ",positive
banyak mi rica lain yang lebih enak daripada mi ini . mungkin saat itu saya salah pesan atau mungkin memang rasanya kurang sesuai .    ,positive
kecewa dengan pelayanan nya . menunggu 3 makanan dengan waktu hampir 1 jam . sangat kecewa dan tidak akan datang lagi untuk ke 2 kali nya      ,negative
bagus . aku dukung . musnahkan fpi . usir dari indonesia . hilang nya fpi indonesia akan damai sejahtera seperti dulu lagi . hangus kan dari bumi indonesia . di daerah ku jateng haram fpi masuk . anti fpi anti isis .       ,negative
"Tak hanya pemulihan ekonomi, PAN juga mengungkapkan pertimbangan lain",neutral
bapak berkumis lebat itu menyebrang menggunakan zebra cross    ,neutral
hidangan masakan padang ini agak berbeda dengan rumah makan sejenis . rendang nya lebih lembut . letak rumah makan padang sederhana ini berdekatan dengan bakso akun . jadi kalau anda menginap di hotel sekitar jalan lingkar selatan bandung bisa atur kunjungan nya .       ,positive
"kasihan admin baca nya om . anggarkan ginian . campur aduk antara kesal , dongkol .    ",negative
Agus Subiyanto menggantikan Letjen Agus Fadjari yang menjadi Komandan Jenderal Akademi TNI,neutral
"Dalam pidatonya, Jokowi mengingatkan para sukarelawan untuk tidak tergesa-gesa dalam memberikan dukungan politik terkait Pilpres 2024",neutral
Narasi yang dominan muncul adalah narasi ketidakpercayaan publik terhadap penyelenggaraan Pemilu 2024,negative
"Pertama, soal penegakan disiplin",neutral
"apabila ingin merasakan hidangan khas jawa di restoran dengan suasana yang representatif bisa mencoba boemi joglo . menu langganan saya adalah nasi liwet dan sate maranggi . sementara menu favorit saya di sini adalah tempe mendoan . tempe nya digoreng pas dan tekstur tepung nya renyah di luar , lembut di dalam . yang membuat nya khas dan berbeda dari tempe mendoan di tempat lain adalah sambal kecap nya .",positive
"ini adalah outlet makanan jepang yang baru di gedung baru bec bandung . lokasi nya berada di lantai lower ground lagi istana bec jalan . purnawarman bandung . yang kata nya enak di sini adalah rice bowl , untuk itu saya kemudian mencoba memesan yakini ku beef bowl yang large . mangkuk besar berisi nasi yang terasa banyak dan mengenyangkan . ",positive
"as punya hutang ke jepang dan cina 30.000 triliun . orde baru punya nya hutang 6x hutang pak jokowi . sby hutang 2x hutang jokowi . 3 tahun tol tembus jawa , sum      ",neutral
Proses kampanye Illiza tetap dilanjutkan di tengah berbagai terpaan tantangan tersebut,neutral
Kedekatan Presiden dan Zulkifli,neutral
Partai besutan Presiden ke-6 RI Susilo Bambang Yudhoyono itu pun masuk tiga besar partai politik papan atas bersama Partai Demokrasi Indonesia Perjuangan dan Partai Gerakan Indonesia Raya atau Gerindra,positive
kata nya indosat cari tapi enggak care sama sekali ke pelanggan . marah nih marah      ,negative
tolong carikan alamat orang ini . akan saya ajak duel secara jantan pakai samurai . dia telah menghina ibu ku yang paling aku cinta dan hormati .      ,negative
Pembangunan dapat berjalan optimal dengan dukungan stabilitas keamanan yang kondusif,positive
"makan di resto mewah , pelayanan bagus , harga tentu saja mahal , tapi rasanya semelekete , sungguh menjengkelkan .    ",negative
"”Bicara Prabowo itu bicara 2024,” kata Adi",neutral
Saya rencana akan ke Papua untuk bertemu tokoh-tokoh lokal,neutral
"menurut sby , yang dipilih dari pilkada adalah sosok bukan partai politik .    ",neutral
resto ini salah satu kesukaan saya kalau lagi ingin makan kwetiau atau bihun goreng . rasanya enak dan disajikan dengan acar cabe . makanan jenis lainnya pun banyak . dim sum nya sih saya suka dan yang lainnya juga oke . jus kedondong nya juga enak .     ,positive
"saya dan isteri berkunjung ke tempat ini sekaligus menginap di penginapan sapu lidi . kami makan malam di restoran ini . tempat ini menawarkan hidangan yang cukup menggugah selera dan memiliki suasana yang sangat baik . jika dilihat dari harga , rasanya cukup sesuai dengan suasana yang ditawarkan .    ",positive
untuk kakak admin tolong doooooonk balas pesan langsung saya   ,neutral
"Jadi, karena itu sistem yang dikembangkan, ternyata juga banyak pelaku usaha non-Muslim menjadi nasabah syariah",neutral
"saya pertama kali makan malam di the 18th , dan saya langsung di tawarkan oleh mbak aisyah untuk romantis makan malam makan malam di the 18th . view nya bagus sekali . makana nya juga enak . pelayanan nya memuaskan , terima kasih banyak ke aisyah sudah banyak membantu saya untuk memberikan momen yang indah untuk pacar saya . dia sangat senang dan terharu dengan kejutan yang saya berikan .",positive
Diskusi-diskusi di publik perlu ditingkatkan agar wacana ini bisa dicegah,positive
"Kenyataannya, orang Indonesia yang mau menyatakan sebagai orang parpol tak lebih dari 15 persen",neutral
"bila ingin berwisata kuliner di bandung , wajib mendatangi lokasi ini . hampir semua kuliner yang berada di bandung tersaji dengan baik dan memiliki suasana yang enak untuk berkumpul baik dengan keluarga maupun teman       ",positive
"Dari hasil pencermatan melalui 10 percakapan utama (top conversation) yang muncul, interaksi yang banyak muncul seputar Ganjar lebih banyak didominasi isu konflik Wadas",negative
